         240   125.61598400000000        5970.8999849428337        41.453208078696427        23.828650000000000        2023.7799999999997     
         240   126.50182799999999        5963.1767248241922        46.205697668820903        18.762029999999999        2767.5240000000003     
         240   126.25325200000000        5968.6474632698355        28.051250856380708        17.457619999999999        1328.0060000000001     
         240   126.43501000000001        5978.7494142287705        33.860175827005804        21.586040000000001        1511.2360000000001     
         240   126.65300300000000        5966.6566725837320        29.345848847520429        16.576029999999999        1553.2120000000000     
         240   126.66536300000000        5968.2333652590041        25.573399316399104        17.987090000000002        1011.8080000000000     
         240   127.74626899999998        5967.7907756353898        38.953822669379527        17.286519999999999        2340.2359999999999     
         240   126.00540800000000        5974.3408114163431        37.246144847860712        24.816659999999999        1512.2980000000000     
         240   126.11564199999999        5960.2970205701122        50.871043818374659        21.191730000000000        2943.6580000000004     
         240   126.20129600000000        5977.2823610573660        33.161624757950463        19.921710000000001        1602.0540000000001     
         240   126.26806800000000        5976.6275072814960        39.238177957438175        20.970970000000001        2086.7659999999996     
         240   125.94140100000000        5965.1500827578793        34.769484694461489        16.297709999999999        2104.4380000000001     
         240   125.93411700000000        5966.3198041273399        28.930883212342671        16.490639999999999        1517.0980000000000     
         240   126.01314800000000        5965.3777875147207        45.315500621557305        20.287120000000002        2626.7539999999999     
         240   125.95364100000000        5976.6686678202323        39.568028415060766        22.185340000000000        2001.6379999999999     
         240   126.26308500000000        5970.0051432658265        52.601678258699891        23.939810000000001        2901.4340000000002     
         240   125.93063900000000        5976.5221160670217        32.609928711520517        19.623550000000002        1575.1940000000000     
         240   125.86791400000001        5969.7233633800233        41.564420453588227        24.263670000000001        1992.6559999999999     
         240   126.31662100000001        5976.9048506326762        35.237027736436403        23.773299999999999        1426.4760000000001     
         240   126.10164700000000        5965.1149547299392        26.064013266635637        16.144010000000002        1248.6320000000001     
         240   126.53468000000001        5977.7131098157915        37.395820396479245        20.741030000000002        1932.7440000000001     
         240   126.01700300000000        5968.8423496149844        42.295785535032500        18.740390000000001        2509.2300000000000     
         240   125.94588700000000        5970.8358543294316        41.513370761541573        19.556020000000000        2412.0560000000000     
         240   126.09430500000001        5970.7356040460809        48.281100888637752        24.295079999999999        2640.9319999999998     
         240   126.00517300000000        5958.9821021714688        43.905378188405159        15.398479999999999        2932.3779999999997     
         240   126.51138300000000        5965.9831242447262        44.199827189153702        23.879680000000000        2277.5479999999998     
         240   126.21564599999999        5958.4682936513136        43.853707648963884        15.109540000000001        2954.5180000000000     
         240   126.29817100000000        5974.9540213727787        34.141690068516723        18.855280000000000        1799.3180000000000     
         240   126.45441900000000        5975.8526801312564        38.507101996968899        20.102879999999999        2103.2600000000002     
         240   126.44390400000000        5971.7654735929545        49.628765726925884        24.588929999999998        2710.8019999999997     
         240   125.98898900000000        5961.6840467241491        46.889533831881025        19.767050000000001        2755.6320000000001     
         240   125.60803799999999        5971.4105970149776        27.268762565613098        18.898779999999999        1098.3260000000000     
         240   125.87508900000000        5972.2258982839030        31.784699453888859        18.074349999999999        1640.4200000000001     
         240   126.93951100000001        5976.1295948670240        36.744463938228982        19.612960000000001        1976.2680000000000     
         240   125.92581200000001        5978.6617537369257        36.607018096099047        22.067409999999999        1734.5940000000001     
         240   126.25201700000000        5975.3964831178755        37.007562383200337        24.414390000000001        1536.3760000000000     
         240   125.78983199999999        5965.2569321957862        50.152212285973526        22.453959999999999        2818.1459999999997     
         240   126.05546699999999        5958.9151695863093        48.553987733474820        20.845530000000000        2813.0059999999999     
         240   126.17455099999999        5962.1629545946871        34.622510164518800        15.566830000000000        2113.4719999999998     
         240   126.11676899999999        5963.7835915554215        25.466248143338191        15.029610000000000        1306.3119999999999     
         240   126.12866200000001        5974.6287980998986        30.995854331899704        19.074909999999999        1466.8920000000001     
         240   126.08341900000001        5977.9657624089332        33.798863689805330        20.353140000000000        1623.2120000000000     
         240   126.24036200000000        5974.2223726227812        41.280702076983957        22.086340000000000        2174.1220000000003     
         240   126.45084100000000        5967.2735804340755        26.084928650774799        17.391909999999999        1128.1179999999999     
         240   126.52217100000000        5963.5552587432476        26.145732954753189        15.033690000000000        1378.1460000000000     
         240   126.37613200000000        5973.9441920400914        39.525974551887309        19.912039999999998        2232.9380000000001     
         240   126.24457900000000        5965.1017255761308        26.311824201759404        16.227760000000000        1266.0640000000001     
         240   126.35542500000000        5969.9212746891553        27.230705451931080        18.141810000000000        1175.7100000000000     
         240   126.27685800000000        5975.0964667685312        31.968367343335615        19.087930000000000        1564.6379999999999     
         240   126.28081500000000        5978.2881257903982        32.872776761565405        21.305900000000001        1439.5100000000000     
         240   126.07576299999999        5978.0720111896626        32.589042255821589        21.542539999999999        1386.9359999999999     
         240   126.19666400000000        5960.2148798276858        43.776600834804405        15.946000000000000        2836.7199999999998     
         240   126.16274299999999        5977.9660303009905        36.229584356958277        20.582400000000000        1835.2819999999999     
         240   126.44447199999999        5964.4001851698868        34.732637715834962        16.104469999999999        2105.4880000000003     
         240   125.96027800000000        5964.8314886551825        28.141109430014385        16.112810000000000        1472.0440000000001     
         240   125.78831099999999        5966.0157561838314        30.192431884623293        16.386540000000000        1656.4800000000000     
